protocol_id,path,loss_mode,learning_rate,target_nominal_delay_steps,target_arrival_step,initial_raw,d_max_steps,total_steps,input_spike_step,optimizer_steps,direct_delay_supervision,stochastic_seed,test_split_opened,initial_delay_steps,final_delay_steps,final_nominal_delay_error_steps,initial_output_arrival_centroid,final_output_arrival_centroid,final_output_arrival_error_steps,initial_output_trace_mass,final_output_trace_mass,final_output_spike_count,final_loss,initial_raw_gradient,final_raw_gradient,convergence_step,recovered_within_0p1_arrival_step,complete
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,7.0,10.0,2.0,8,16,2,200,False,,False,7.0463762283325195,7.000000953674316,9.5367431640625e-07,10.04637622833252,10.000000953674316,9.5367431640625e-07,1.0,1.0,,4.547473508864641e-13,0.038953665643930435,8.344643447344424e-07,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,7.0,10.0,4.0,8,16,2,200,False,,False,7.856110095977783,7.023032188415527,0.023032188415527344,10.856110572814941,10.023032188415527,0.023032188415527344,1.0,1.0,,0.000265240843873471,0.12097002565860748,0.019753776490688324,178,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,1.0,4.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.9999502897262573,4.971027374267578e-05,3.1438896656036377,3.999950408935547,4.9591064453125e-05,1.0,1.0,,1.229636836796999e-09,-0.12096980214118958,-4.3390329665271565e-05,37,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,1.0,4.0,-2.0,8,16,2,200,False,,False,0.953623354434967,1.0,0.0,3.9536232948303223,4.0,0.0,1.0,1.0,,0.0,-0.038954053074121475,0.0,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,1.0,4.0,0.0,8,16,2,200,False,,False,4.0,1.000723958015442,0.0007239580154418945,7.0,4.000723838806152,0.0007238388061523438,1.0,1.0,,2.6197130864602514e-07,6.0,0.0006337519735097885,76,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,1.0,4.0,2.0,8,16,2,200,False,,False,7.0463762283325195,1.078093409538269,0.07809340953826904,10.04637622833252,4.078093528747559,0.0780935287475586,1.0,1.0,,0.0030492995865643024,5.078649997711182,0.07284624129533768,185,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,1.0,4.0,4.0,8,16,2,200,False,,False,7.856110095977783,1.0697842836380005,0.06978428363800049,10.856110572814941,4.069784164428711,0.06978416442871094,1.0,1.0,,0.0024349146988242865,0.968781054019928,0.06467104703187943,179,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,5.0,8.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,4.999693393707275,0.0003066062927246094,3.1438896656036377,7.999693393707275,0.0003066062927246094,1.0,1.0,,4.7003709369164426e-08,-0.6861764192581177,-0.0005749103147536516,77,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,5.0,8.0,-2.0,8,16,2,200,False,,False,0.953623354434967,4.999716281890869,0.0002837181091308594,3.9536232948303223,7.999716281890869,0.0002837181091308594,1.0,1.0,,4.0247982724395115e-08,-3.3987491130828857,-0.0005319915944710374,56,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,5.0,8.0,0.0,8,16,2,200,False,,False,4.0,5.000012397766113,1.239776611328125e-05,7.0,8.000012397766113,1.239776611328125e-05,1.0,1.0,,7.685230229981244e-11,-2.0,2.324577326362487e-05,10,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,5.0,8.0,2.0,8,16,2,200,False,,False,7.0463762283325195,5.000074863433838,7.486343383789062e-05,10.04637622833252,8.00007438659668,7.43865966796875e-05,1.0,1.0,,2.7666828827932477e-09,1.7188524007797241,0.00013947347179055214,31,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,5.0,8.0,4.0,8,16,2,200,False,,False,7.856110095977783,4.999818325042725,0.00018167495727539062,10.856110572814941,7.999818325042725,0.00018167495727539062,1.0,1.0,,1.6502895050507504e-08,0.4035739004611969,-0.0003406487812753767,60,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,7.0,10.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,6.930215835571289,0.06978416442871094,3.1438896656036377,9.930215835571289,0.06978416442871094,1.0,1.0,,0.0024349146988242865,-0.9687795639038086,-0.06467103213071823,179,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,7.0,10.0,-2.0,8,16,2,200,False,,False,0.953623354434967,6.921906471252441,0.0780935287475586,3.9536232948303223,9.921906471252441,0.0780935287475586,1.0,1.0,,0.0030492995865643024,-5.078646659851074,-0.07284625619649887,185,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,7.0,10.0,0.0,8,16,2,200,False,,False,4.0,6.999276161193848,0.0007238388061523438,7.0,9.999276161193848,0.0007238388061523438,1.0,1.0,,2.6197130864602514e-07,-6.0,-0.0006337518570944667,76,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,7.0,10.0,2.0,8,16,2,200,False,,False,7.0463762283325195,7.000002384185791,2.384185791015625e-06,10.04637622833252,10.000001907348633,1.9073486328125e-06,1.0,1.0,,1.8189894035458565e-12,0.038953665643930435,1.6689266431058059e-06,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.05,7.0,10.0,4.0,8,16,2,200,False,,False,7.856110095977783,7.000049114227295,4.9114227294921875e-05,10.856110572814941,10.000049591064453,4.9591064453125e-05,1.0,1.0,,1.229636836796999e-09,0.12097002565860748,4.339035149314441e-05,37,True,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.001,1.0,4.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.17615856230258942,0.8238414376974106,3.1438896656036377,3.1761584281921387,0.8238415718078613,1.0,1.0,,0.049422528594732285,-0.017617512494325638,-0.020670218393206596,,False,True
