N_hidden,w,T,worst_bacc,exact_trial,max_centroid_error,mechanism_valid,pass_90,N_times_T,neuron_updates_per_trial,dense_synapse_macs_per_trial,mean_synaptic_events_total,delay_buffer_elements_per_sample,model_scalar_storage_elements,bacc_q0,activity_q0,delay_q0,arrival_q0,bacc_q1,activity_q1,delay_q1,arrival_q1,bacc_q2,activity_q2,delay_q2,arrival_q2,bacc_q3,activity_q3,delay_q3,arrival_q3,bacc_q4,activity_q4,delay_q4,arrival_q4,bacc_q5,activity_q5,delay_q5,arrival_q5
3,8,58,0.9973958730697632,0.9951171875,0.3966407775878906,True,True,174,174,4176,144.1201171875,1224,319,0.9990234375,0.99951171875,5.483170032501221,13.98317003250122,0.9993489980697632,1.0,13.49946117401123,21.99946117401123,1.0,0.5,21.497587203979492,29.997587203979492,0.99853515625,0.49853515625,29.500913619995117,38.00091361999512,0.9973958730697632,0.9990234375,37.499881744384766,45.999881744384766,1.0,0.845703125,45.10335922241211,53.60335922241211
3,10,70,0.9986978769302368,0.99755859375,0.2747802734375,True,True,210,210,5040,144.1201171875,1512,319,0.9986978769302368,0.99951171875,6.505229949951172,15.005229949951172,1.0,1.0,16.499025344848633,24.999025344848633,0.9990234375,0.99951171875,26.49949073791504,34.99949073791504,1.0,1.0,36.50037384033203,45.00037384033203,1.0,0.99658203125,46.49959945678711,54.99959945678711,0.9996744394302368,0.99951171875,56.2252197265625,64.7252197265625
3,14,94,0.54931640625,0.54833984375,0.1627044677734375,True,False,282,282,6768,144.1201171875,2088,319,0.9996744394302368,1.0,8.514357566833496,17.014357566833496,0.9993489980697632,1.0,22.49895668029785,30.99895668029785,1.0,0.99755859375,36.50164794921875,45.00164794921875,0.54931640625,1.0,50.500911712646484,59.000911712646484,1.0,0.99853515625,64.49945831298828,72.99945831298828,0.9990234375,1.0,78.33729553222656,86.83729553222656
3,20,130,0.998046875,0.99658203125,0.47554779052734375,True,True,390,390,9360,144.1201171875,2952,319,0.9996744394302368,0.99951171875,11.502760887145996,20.002760887145996,0.9990234375,0.99951171875,31.50022315979004,40.00022315979004,0.998046875,0.99951171875,51.502864837646484,60.002864837646484,1.0,1.0,71.50153350830078,80.00153350830078,1.0,0.99755859375,91.49945831298828,99.99945831298828,0.9996744394302368,0.99951171875,111.02445220947266,119.52445220947266
3,26,166,0.99951171875,0.99853515625,0.4565582275390625,True,True,498,498,11952,144.1201171875,3816,319,1.0,0.99951171875,14.50389575958252,23.00389575958252,1.0,0.99951171875,40.499385833740234,48.999385833740234,0.99951171875,0.99462890625,66.4975357055664,74.9975357055664,0.99951171875,0.9990234375,92.49958038330078,100.99958038330078,0.9996744394302368,0.99951171875,118.49796295166016,126.99796295166016,1.0,0.998046875,144.04344177246094,152.54344177246094
4,4,34,0.80126953125,0.59423828125,0.042140960693359375,True,False,136,136,3264,192.16015625,648,391,0.9970703125,1.0,3.512197732925415,12.012197732925415,0.9951171875,1.0,7.500061988830566,16.000061988830566,0.80908203125,0.74462890625,11.502945899963379,20.00294589996338,0.80126953125,0.95068359375,15.50153923034668,24.00153923034668,0.9947916269302368,0.970703125,19.49945068359375,27.99945068359375,0.9827474355697632,0.982421875,23.45785903930664,31.95785903930664
4,5,40,0.99609375,0.98828125,0.031217575073242188,True,True,160,160,3840,192.16015625,792,391,0.998046875,1.0,4.012086391448975,12.512086391448975,0.9996744394302368,1.0,8.998916625976562,17.498916625976562,0.99658203125,0.67041015625,14.001608848571777,22.501608848571777,0.99609375,0.9970703125,19.000944137573242,27.500944137573242,0.9973958730697632,0.99951171875,23.999492645263672,32.49949264526367,1.0,1.0,28.968782424926758,37.46878242492676
4,6,46,0.9990234375,0.99853515625,0.0634002685546875,True,True,184,184,4416,192.16015625,936,391,0.9996744394302368,1.0,4.499474048614502,12.999474048614502,1.0,1.0,10.499244689941406,18.999244689941406,1.0,0.5,16.497514724731445,24.997514724731445,0.99951171875,0.49951171875,22.499570846557617,30.999570846557617,1.0,0.98681640625,28.49795913696289,36.99795913696289,0.9990234375,1.0,34.43659973144531,42.93659973144531
4,8,58,0.998046875,0.9970703125,0.10201263427734375,True,True,232,232,5568,192.16015625,1224,391,1.0,1.0,5.505840301513672,14.005840301513672,1.0,1.0,13.499299049377441,21.99929904937744,0.998046875,1.0,21.49753189086914,29.99753189086914,0.9990234375,0.99609375,29.499568939208984,37.999568939208984,1.0,1.0,37.49797439575195,45.99797439575195,1.0,1.0,45.397987365722656,53.897987365722656
4,10,70,0.99951171875,0.99853515625,0.14236068725585938,True,True,280,280,6720,192.16015625,1512,391,0.9996744394302368,1.0,6.51015043258667,15.01015043258667,1.0,1.0,16.499330520629883,24.999330520629883,0.99951171875,0.73388671875,26.49754524230957,34.99754524230957,0.99951171875,1.0,36.499568939208984,44.999568939208984,1.0,1.0,46.497982025146484,54.997982025146484,1.0,0.86962890625,56.35763931274414,64.85763931274414
