protocol_id,study_class,learning_rate,target_delay_steps,target_kind,initial_raw,d_max_steps,optimizer_steps,optimizer,loss,stochastic_seed,task_data,test_split_opened,initial_delay_steps,final_delay_steps,final_raw,final_loss,final_absolute_delay_error_steps,convergence_step,recovered_within_0p1_step,initial_raw_gradient,final_raw_gradient,initial_sigmoid_slope,final_sigmoid_slope,delay_parameter_count,complete
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,1.0,interior,4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.856110095977783,1.0697842836380005,-1.8684338331222534,0.002434923080727458,0.06978428363800049,179,True,0.9687811136245728,0.06467115134000778,0.14130186596227645,0.9267294819481418,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,5.0,interior,-4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.1438896805047989,4.999693870544434,0.5106622576713562,4.685762178269215e-08,0.00030612945556640625,77,True,-0.6861763596534729,-0.0005740161286666989,0.14130165048532725,1.8750765206494862,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,5.0,interior,-2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.953623354434967,4.999716281890869,0.510674238204956,4.0247982724395115e-08,0.0002837181091308594,56,True,-3.3987488746643066,-0.0005319915944710374,0.8399486666694922,1.875070919465287,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,5.0,interior,0.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,4.0,5.000012397766113,0.5108322501182556,7.685230229981244e-11,1.239776611328125e-05,10,True,-2.0,2.324577326362487e-05,2.0,1.8749969005392586,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,5.0,interior,2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.0463762283325195,5.00007438659668,0.510865330696106,2.7666828827932477e-09,7.43865966796875e-05,31,True,1.7188515663146973,0.00013947348634246737,0.8399489844313166,1.8749814026591594,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,5.0,interior,4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.856110095977783,4.999818325042725,0.5107289552688599,1.6502895050507504e-08,0.00018167495727539062,60,True,0.4035736918449402,-0.0003406487812753767,0.14130186596227645,1.875045414613595,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,7.0,interior,-4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.1438896805047989,6.930215835571289,1.868433952331543,0.0024349146988242865,0.06978416442871094,179,True,-0.9687796235084534,-0.06467103213071823,0.14130165048532725,0.9267293946209065,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,7.0,interior,-2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.953623354434967,6.921906471252441,1.8594969511032104,0.0030492995865643024,0.0780935287475586,185,True,-5.078646183013916,-0.07284625619649887,0.8399486666694922,0.9328078216566382,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,7.0,interior,0.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,4.0,6.999276161193848,1.9450827836990356,2.6197130864602514e-07,0.0007238388061523438,76,True,-6.0,-0.0006337518570944667,2.0,0.8755428136117871,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,7.0,interior,2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.0463762283325195,7.000000953674316,1.9459112882614136,4.547473508864641e-13,9.5367431640625e-07,0,True,0.038953665643930435,8.344643447344424e-07,0.8399489844313166,0.874999284744149,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,7.0,interior,4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.856110095977783,7.000049114227295,1.9459664821624756,1.2061036613886245e-09,4.9114227294921875e-05,37,True,0.12096995115280151,4.2973140807589516e-05,0.14130186596227645,0.8749631640280029,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,8.0,boundary_stress,-4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.1438896805047989,7.397387504577637,2.507608652114868,0.181570902466774,0.6026124954223633,,False,-1.1100813150405884,-0.3357875943183899,0.14130165048532725,0.5572197679674673,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,8.0,boundary_stress,-2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.953623354434967,7.390214920043945,2.494804859161377,0.185918927192688,0.6097850799560547,,False,-5.918594837188721,-0.3434952199459076,0.8399486666694922,0.5633053494889282,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,8.0,boundary_stress,0.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,4.0,7.610116958618164,2.9713873863220215,0.07600439339876175,0.38988304138183594,,False,-8.0,-0.14460058510303497,2.0,0.37088194313719214,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,8.0,boundary_stress,2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.0463762283325195,7.903988838195801,4.410653114318848,0.004609071649610996,0.09601116180419922,189,True,-0.8009953498840332,-0.009107512421905994,0.8399489844313166,0.0948588939053252,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,8.0,boundary_stress,4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.856110095977783,7.985452651977539,6.307980537414551,0.00010581266542430967,0.014547348022460938,8,True,-0.020331911742687225,-0.00021124050545040518,0.14130186596227645,0.014520894855650113,1,True
